Market_place,URL,Product_name,SKU,Price,Currency,Total_stars_ranking,Subject,Author,Date,Review,Stars,like,dislike,cleaned_review
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Chair height is much better than a regular toilet,Memmie,"April 4, 2023",I love my new chair height toilet. I have bad hips and knees and I’m 74 years old. My regular height toilet was hard for me to set down on due to the height and after getting my new chair height toilet it’s so much easier to sit down and get back up. I truly love it❤️,5,0,0,love new chair height toilet bad hip knee year old regular height toilet hard set due height get new chair height toilet much easier sit get back truli love
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Always check the box upon delivery for any damages,Peaches,"December 20, 2021",The toilet unit is of good quality and came with a toilet seat and everything else needed for installation. The ADA compliant height is very comfortable and glad I made the investment to upgrade. The price point was reasonable compared to similar units on the market.,5,0,1,toilet unit good qualiti came toilet seat everyth els need instal ada compliant height comfort glad made invest upgrad price point reason compar similar unit market
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,A Royal Flush,Skag,"September 3, 2022","Seems heavy duty with a powerful flush. When flushing hold for additional second. I had a small blemish on the seat and contacted Summit. Summit Fed-Exed new one immediately. Another bonus, this brand is made in Ohio. "" American Standard "" is made in Thailand.",5,0,0,seem heavi duti power flush hold addit second small blemish seat contact summit new one immedi anoth bonu brand made american standard made thailand
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Do your research.,LuLu25,"April 18, 2023",Beautiful! No longer have issues getting up from a low toilet. I have bad knees and would have to rock to get up or support using the sink pantry. The 33” was the tallest toilet I could find at Lowes. It was a never product that I could buy.,5,0,0,beauti longer issu get low toilet bad knee would rock get support use sink pantri tallest toilet could find low never product could buy
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,You can not buy a better flushing toilet,Gary,"August 7, 2022",You can pay more but you not buy a better flushing toilet. Very good price for a comfort height toilet plus it comes with a close close toilet seat. Its great to be able to purchase a really solid product that is manufactured in the USA.,5,0,0,pay buy better flush toilet good price comfort height toilet plu come close toilet seat great abl purchas realli solid product manufactur usa
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Bowl Seals Leak,MarkG,"August 7, 2022","I have installed countless toilets in my lifetime and it is not this is a terrible toilet, but getting the seals and alignment including level correct was/is a nightmare. I definitely would not recommend this system to anyone.",2,0,0,instal countless toilet lifetim terribl toilet get seal align includ level correct nightmar definit would recommend system anyon
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Don't like the flush,job4,"September 14, 2021","The toilet itself is okay, but I'm disappointed in how it flushes. Sometimes you need to flush twice and it always splashes out whether it's one or two flushes. I now close the lid before I flush and then Lysol wipe after.",3,0,2,toilet okay disappoint flush sometim need flush twice alway splash whether one two flush close lid flush lysol wipe
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Not a good buy,Captain John,"February 6, 2022",difficult to get a good seal around the tank bolts. Multiple problems with leaks. Doesn't flush that well either and is prone to clogs. There are other toilets on the market in this price range that perform much better.,2,0,0,difficult get good seal around tank bolt multipl problem leak flush well either prone clog toilet market price rang perform much better
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Really powerful flush,Hoosiermama,"October 8, 2021","My husband likes it alot because he is 6' 2"" so the height us comfortable for him. For myself at 5' 4"" I find my feet don't fit flat on the floor so the next bathroom remodel will be getting a shorter one",4,0,0,husband like alot height u comfort find foot fit flat floor next bathroom remodel get shorter one
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,that the brand I bought is not up to the expection,Rubarb,"October 26, 2021",It does not work like I thought it would and the lid will not stay up,1,1,4,work like thought would lid stay
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Easy - 1 person - install,AmeK,"April 20, 2023",Easy to install and works well. My only negative comment is about the slow close lid - it is slow close but appears to be cheap plastic and probably the most challenging piece to install.,4,0,0,easi instal work well neg comment slow close lid slow close appear cheap plastic probabl challeng piec instal
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Toilet,Justajoeschmo,"February 4, 2023",Flushes very well. I used our old seat though. The one that comes with this is a low quality. Our previous soft close toilet seat is actually made by this company it's just much sturdier.,5,0,0,flush well use old seat though one come low qualiti previou soft close toilet seat actual made compani much sturdier
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Very small toilet,Nicki,"September 16, 2022",The seat is very small and the lid does not close well. The screw that holds the lid on stripped after about a week and had to be replaced. Not a good toilet for the price.,1,0,0,seat small lid close well screw hold lid strip week replac good toilet price
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,We won’t be purchasing another Mansfield toilet.,Dyijk,"June 27, 2022",The bolts that hold the toilet down both had the little piece that is welded on break off. We had to go back to the store to buy replacements. The welds were too weak.,2,0,0,bolt hold toilet littl piec weld break go back store buy replac weld weak
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,great buy,AJfel,"April 28, 2022",This was easy to follow the instructions for the installation. This is listed as made in the USA so that was a major selling point. The quality of the product was good.,4,0,0,easi follow instruct instal list made usa major sell point qualiti product good
